danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_available_markets,track_explicit,artist_number_featured,track_popularity,track_album_release_date_precision,track_duration_ms,track_album_total_tracks,award_status
0.42,0.43,9,-9.393,1,0.0376,0.574,8.9e-05,0.102,0.102,143.382,3,185,0,0,40,0,187933,12,nominee
0.595,0.87,7,-3.385,1,0.0699,0.047,0.0,0.0419,0.634,159.977,4,179,0,0,25,0,203386,16,nominee
0.247,0.635,10,-16.275,1,0.408,0.92,0.379,0.825,0.486,140.35,4,185,0,4,25,1,138106,27,nominee
0.558,0.337,7,-9.751,1,0.404,0.331,0.0,0.311,0.705,203.251,4,184,0,0,52,0,142480,14,nominee
0.824,0.483,8,-5.746,0,0.08,0.538,1.49e-05,0.204,0.892,139.98,4,184,0,2,64,0,219933,17,nominee
0.545,0.818,6,-8.298,0,0.0508,0.0077,0.00071,0.963,0.491,100.085,4,184,0,0,23,0,313653,14,nominee
0.603,0.602,6,-7.083,1,0.23,0.049,0.0,0.279,0.595,119.703,5,185,0,3,59,0,248472,27,nominee
0.726,0.731,1,-6.298,0,0.159,0.11,3.45e-06,0.0928,0.437,170.125,4,185,0,1,45,0,190293,15,nominee
0.582,0.772,9,-6.544,1,0.0401,0.000343,0.0191,0.11,0.36,127.957,4,3,0,0,60,0,320586,14,nominee
0.496,0.414,5,-9.516,1,0.0318,0.614,0.000189,0.205,0.203,85.957,4,136,0,0,30,0,221226,12,nominee
0.645,0.646,5,-8.334,1,0.0427,0.0615,3.04e-05,0.074,0.295,115.842,4,183,0,0,86,0,228639,13,nominee
0.479,0.676,0,-6.585,1,0.0401,0.138,0.0,0.128,0.227,140.957,3,185,0,1,31,0,272373,14,nominee
0.687,0.73,7,-7.498,1,0.0509,0.00529,0.0,0.0938,0.586,134.0,4,185,0,0,33,0,230093,15,nominee
0.526,0.37,3,-10.535,1,0.025,0.722,0.0,0.157,0.251,76.002,4,184,0,0,49,0,244666,10,nominee
0.388,0.507,0,-8.696,1,0.0295,0.0479,0.694,0.093,0.37,97.268,3,85,0,0,33,0,229533,13,nominee
0.716,0.823,5,-5.313,0,0.0495,0.132,0.0,0.361,0.91,151.957,4,185,0,1,59,0,161746,15,nominee
0.296,0.201,9,-16.599,0,0.0369,0.74,0.0,0.66,0.396,128.201,3,185,0,0,33,0,46600,20,nominee
0.786,0.684,2,-6.126,1,0.0272,0.204,4.13e-06,0.0941,0.597,113.915,4,183,0,0,14,0,235800,12,nominee
0.379,0.211,7,-14.027,1,0.0355,0.846,0.0176,0.111,0.338,87.404,5,136,0,0,16,0,216386,12,nominee
0.628,0.681,4,-5.688,0,0.135,0.21,0.0,0.223,0.689,78.854,4,184,0,0,39,0,257706,14,nominee
0.606,0.295,0,-11.228,1,0.026,0.828,0.000696,0.0818,0.401,97.083,4,184,0,0,16,0,166506,13,nominee
0.571,0.411,11,-9.1,1,0.0349,0.706,0.265,0.157,0.105,80.012,4,185,0,2,23,0,98826,11,nominee
0.293,0.0519,7,-18.262,1,0.0322,0.969,4.9e-06,0.0812,0.161,91.534,1,185,0,0,14,0,170973,11,nominee
0.644,0.723,6,-6.278,0,0.231,0.0198,0.0,0.228,0.616,159.17,4,184,1,1,62,0,226173,17,nominee
0.79,0.724,1,-6.972,1,0.0852,0.0696,2.33e-06,0.113,0.642,101.04,4,184,0,1,61,0,159250,16,nominee
0.508,0.411,1,-6.95,1,0.0269,0.226,0.0,0.0571,0.34,131.008,4,183,1,0,83,0,232796,14,nominee
0.534,0.538,11,-10.536,0,0.0598,0.353,1.99e-06,0.127,0.221,179.724,4,184,0,0,32,0,285693,11,nominee
0.697,0.735,7,-2.518,0,0.0979,0.093,9.16e-06,0.639,0.799,155.218,4,3,1,0,22,0,234306,12,nominee
0.69,0.636,9,-6.028,0,0.0457,0.0203,0.0,0.147,0.799,96.002,4,184,0,0,58,0,204285,13,nominee
0.672,0.738,0,-7.045,1,0.0506,0.0178,6.75e-05,0.0927,0.392,107.938,4,30,1,0,65,0,277040,12,nominee
0.57,0.64,1,-5.266,1,0.154,0.312,5.77e-06,0.0639,0.604,88.804,4,185,0,0,30,0,216920,22,nominee
0.75,0.811,0,-5.418,1,0.0461,0.0618,1.93e-06,0.152,0.912,134.011,4,58,0,0,35,0,231760,13,nominee
0.737,0.819,2,-7.021,1,0.0663,0.509,0.000171,0.449,0.822,149.104,4,3,0,0,12,0,263000,12,nominee
0.246,0.226,0,-11.215,1,0.0402,0.934,2.98e-05,0.0693,0.0715,166.503,4,184,0,0,22,1,234306,14,nominee
0.513,0.728,6,-6.847,1,0.0347,0.0458,0.0,0.122,0.303,136.173,4,185,0,0,36,0,254560,10,nominee
0.521,0.583,0,-8.451,1,0.0274,0.399,0.00174,0.347,0.353,146.009,4,185,0,0,54,1,316760,10,nominee
0.418,0.332,4,-9.482,1,0.0492,0.771,2.01e-05,0.109,0.171,119.164,4,184,0,0,68,0,253208,10,nominee
0.753,0.934,2,-3.011,1,0.0736,0.0174,0.065,0.128,0.73,113.525,3,183,0,0,60,0,329933,20,nominee
0.731,0.674,2,-6.704,1,0.0801,0.0057,2.54e-05,0.109,0.73,90.022,4,185,0,1,42,0,198952,27,nominee
0.644,0.689,10,-9.518,0,0.0303,0.532,0.00773,0.259,0.628,118.938,4,185,0,1,33,1,242133,14,nominee
0.699,0.776,0,-5.282,1,0.0293,0.131,5.36e-06,0.205,0.708,103.963,4,183,1,0,88,0,175459,12,nominee
0.636,0.789,10,-4.905,0,0.0892,0.0834,0.000896,0.391,0.4,128.028,4,172,0,1,62,0,217906,19,nominee
0.705,0.59,1,-5.308,1,0.0284,0.504,0.0,0.116,0.421,112.565,3,182,0,0,59,0,196906,10,nominee
0.458,0.862,9,-5.69,1,0.275,0.0168,0.0,0.0811,0.671,69.658,4,185,0,0,34,0,45800,20,nominee
0.746,0.688,10,-6.474,1,0.0387,0.105,1.31e-06,0.125,0.462,111.363,4,3,0,0,8,0,307226,14,nominee
0.857,0.621,9,-6.376,0,0.0825,0.148,0.0,0.0865,0.668,97.989,4,185,0,2,70,0,204466,15,nominee
0.375,0.365,5,-10.06,1,0.0302,0.808,0.00466,0.202,0.245,115.961,4,184,0,0,21,0,228133,18,nominee
0.853,0.477,8,-6.696,1,0.036,0.405,0.0,0.111,0.801,92.032,4,184,0,0,68,0,235746,14,nominee
0.419,0.71,4,-4.955,0,0.0373,0.0379,0.00375,0.192,0.158,79.269,4,185,0,0,32,0,162080,22,nominee
0.4,0.505,8,-7.143,1,0.0268,0.456,0.0,0.067,0.211,185.123,3,185,0,0,47,0,240773,12,nominee
0.625,0.674,0,-7.048,1,0.0231,0.0974,0.00142,0.332,0.449,97.215,4,185,0,0,34,0,244826,12,nominee
0.574,0.527,11,-10.282,0,0.0339,0.145,0.0237,0.119,0.255,128.064,3,183,0,0,27,0,256760,20,nominee
0.788,0.682,7,-6.531,1,0.0284,0.217,3.98e-06,0.0854,0.855,113.873,4,185,0,0,27,0,229400,12,nominee
0.284,0.141,2,-15.506,1,0.0345,0.966,1.88e-05,0.729,0.225,142.544,4,184,0,0,19,0,349146,14,nominee
0.162,0.178,4,-13.836,1,0.0377,0.822,0.0246,0.0928,0.0388,171.052,3,3,0,0,17,0,192240,12,nominee
0.777,0.357,0,-6.942,1,0.0522,0.757,7.28e-06,0.108,0.172,139.884,4,184,1,0,73,0,210251,16,nominee
0.563,0.47,6,-13.47,1,0.147,0.0306,0.661,0.283,0.186,95.011,3,185,0,1,0,0,16768,27,nominee
0.515,0.847,5,-2.951,1,0.0391,0.00369,7.19e-05,0.293,0.645,168.105,4,173,0,0,45,0,217546,14,nominee
0.637,0.526,0,-9.232,1,0.0258,0.232,0.0,0.161,0.609,91.002,4,3,0,0,12,0,208946,14,nominee
0.51,0.417,0,-7.583,1,0.0263,0.111,6.36e-05,0.116,0.145,148.01,4,184,0,0,47,0,276453,12,nominee
0.897,0.366,0,-8.029,1,0.0569,0.00889,0.000353,0.0715,0.416,100.003,4,184,0,0,69,0,173386,18,nominee
0.596,0.644,11,-6.796,0,0.0366,0.188,0.0,0.163,0.357,141.997,4,184,0,0,33,0,191659,12,nominee
0.521,0.72,4,-7.684,1,0.104,0.384,0.0,0.135,0.438,79.943,4,183,1,0,71,0,340428,16,nominee
0.502,0.107,11,-13.877,1,0.0385,0.922,2.13e-05,0.101,0.177,76.636,3,3,0,0,5,0,193093,12,nominee
0.629,0.931,11,-6.592,0,0.049,0.0316,0.0258,0.324,0.844,113.249,4,185,0,0,42,0,360013,23,nominee
0.729,0.949,1,-5.169,1,0.0485,0.041,0.0,0.256,0.953,112.041,4,3,0,0,8,0,266853,14,nominee
0.61,0.809,8,-4.81,1,0.028,2.72e-05,0.00658,0.0411,0.557,140.9,4,3,0,0,18,0,206720,14,nominee
0.411,0.467,11,-8.178,1,0.055,0.297,1.22e-05,0.0426,0.441,177.436,4,184,0,0,60,1,320026,11,nominee
0.406,0.344,0,-10.658,1,0.0427,0.589,7.34e-05,0.737,0.244,119.481,4,184,0,0,38,0,319560,15,nominee
0.757,0.799,5,-5.822,0,0.114,0.178,0.000165,0.0699,0.899,162.223,4,3,0,0,15,0,226400,12,nominee
0.539,0.597,0,-4.763,1,0.035,0.154,0.0,0.279,0.51,127.097,3,173,0,1,33,0,266426,14,nominee
0.745,0.771,4,-8.231,0,0.0755,0.00104,0.387,0.0574,0.752,95.623,4,185,0,0,57,0,230186,13,nominee
0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,3,184,0,0,86,0,263400,16,nominee
0.414,0.881,10,-5.826,0,0.239,0.089,0.000149,0.0868,0.24,183.925,4,185,1,0,48,0,205240,14,nominee
0.626,0.63,4,-3.834,1,0.0377,0.582,0.0,0.13,0.421,147.029,4,185,0,0,70,0,191185,14,nominee
0.713,0.132,11,-17.83,1,0.0362,0.842,0.00633,0.104,0.573,100.838,4,184,1,0,23,1,225133,11,nominee
0.82,0.504,5,-7.473,1,0.0437,0.84,0.0,0.0776,0.731,121.453,4,185,0,0,38,0,154933,12,nominee
0.634,0.718,0,-7.776,0,0.119,0.0304,0.000411,0.233,0.787,171.92,4,176,0,0,16,0,207173,11,nominee
0.564,0.591,0,-7.456,0,0.0318,0.745,0.000246,0.0937,0.403,172.057,4,184,0,0,49,0,214846,18,nominee
0.0,0.186,0,-17.37,1,0.0,0.783,0.00014,0.333,0.0,0.0,0,185,0,0,0,0,14827,27,nominee
0.573,0.742,2,-3.783,1,0.0432,0.00475,0.0,0.339,0.263,90.053,4,173,1,0,45,0,242813,13,nominee
0.622,0.586,3,-6.241,0,0.0356,0.0735,7.41e-06,0.0803,0.434,145.081,4,166,0,1,63,0,217053,15,nominee
0.772,0.665,8,-3.947,1,0.0349,0.0136,0.012,0.0905,0.838,115.138,4,184,0,0,63,0,242586,15,nominee
0.787,0.775,1,-6.614,1,0.0548,0.19,6.54e-05,0.113,0.787,118.998,4,183,1,0,75,0,214994,13,nominee
0.685,0.917,5,-3.979,0,0.0418,0.17,0.0,0.224,0.936,59.343,4,3,0,1,22,0,200880,14,nominee
0.406,0.694,0,-13.293,0,0.19,0.837,0.946,0.965,0.311,118.167,4,185,0,4,25,1,86559,27,nominee
0.64,0.707,6,-5.287,1,0.0237,0.048,2.67e-06,0.372,0.438,107.961,4,3,0,0,7,0,241146,14,nominee
0.358,0.319,5,-8.196,1,0.0278,0.605,0.00158,0.412,0.229,138.272,3,184,0,0,19,0,207226,18,nominee
0.341,0.947,11,-5.968,0,0.123,0.0763,0.0,0.289,0.75,202.354,4,85,0,0,24,0,186906,13,nominee
0.139,0.342,2,-15.833,1,0.132,0.937,0.0799,0.682,0.186,164.037,3,185,0,3,30,1,204266,27,nominee
0.732,0.888,7,-2.415,1,0.0792,0.0702,2.88e-06,0.379,0.674,93.991,4,185,0,0,37,0,203280,12,nominee
0.317,0.264,2,-16.203,1,0.0446,0.954,0.0266,0.694,0.126,85.723,3,185,0,3,19,1,143893,27,nominee
0.659,0.469,1,-9.372,1,0.0761,0.352,0.0,0.145,0.474,81.993,4,185,0,0,36,0,265693,12,nominee
0.709,0.45,9,-8.267,0,0.0428,0.419,0.0,0.241,0.873,77.986,4,39,0,0,54,0,243004,10,nominee
0.671,0.771,7,-4.821,0,0.0316,0.00492,7.28e-06,0.354,0.436,90.003,4,184,0,0,77,0,223546,13,nominee
0.67,0.96,1,-9.371,0,0.0596,0.0179,0.64,0.122,0.605,126.312,4,185,0,0,45,0,220080,23,nominee
0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,4,185,0,0,81,0,207133,12,nominee
0.647,0.165,10,-16.328,1,0.0315,0.894,0.00187,0.116,0.59,75.978,4,184,0,0,50,0,188320,10,nominee
0.835,0.612,8,-6.262,0,0.149,0.0571,0.0,0.0895,0.689,147.085,4,185,0,2,48,0,304133,12,nominee
0.672,0.804,7,-6.778,1,0.0365,0.00019,0.0603,0.69,0.496,119.979,4,3,0,0,38,0,254266,14,nominee
0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,4,163,0,0,81,0,281560,16,nominee
0.503,0.492,2,-7.607,0,0.0357,0.61,2.4e-05,0.0853,0.352,74.967,4,184,0,0,40,1,227000,14,nominee
0.509,0.451,11,-7.202,1,0.04,0.016,0.0,0.126,0.116,61.337,3,184,0,0,51,0,191007,14,nominee
0.381,0.631,0,-5.886,1,0.261,0.045,0.0,0.129,0.37,170.187,4,166,0,0,49,0,233720,15,nominee
0.395,0.502,5,-14.298,1,0.362,0.954,0.0627,0.949,0.448,65.808,4,185,0,4,30,1,81093,27,nominee
0.661,0.414,5,-9.073,1,0.0404,0.464,0.0,0.37,0.224,119.921,4,183,1,0,77,0,202001,12,nominee
0.534,0.888,8,-4.667,0,0.0972,0.00128,6.15e-06,0.0772,0.582,158.368,4,185,0,0,57,0,233760,13,nominee
0.664,0.932,9,-5.983,1,0.066,0.000901,0.113,0.123,0.48,137.898,4,1,0,0,22,0,287266,10,nominee
0.693,0.418,0,-9.247,0,0.0483,0.647,1.61e-06,0.0637,0.227,127.078,4,184,0,0,50,0,238173,14,nominee
0.528,0.804,10,-4.168,1,0.0358,0.0104,0.0,0.105,0.222,107.48,4,2,0,0,35,0,277720,16,nominee
0.541,0.366,11,-10.412,1,0.0748,0.56,1e-06,0.0946,0.168,159.707,4,183,1,0,75,0,261228,16,nominee
0.661,0.973,0,-2.994,0,0.037,0.11,1.74e-05,0.617,0.75,108.037,4,185,0,0,67,0,232826,12,nominee
0.589,0.816,9,-8.442,1,0.142,0.156,4.94e-06,0.643,0.739,140.787,4,184,0,0,33,0,299866,17,nominee
0.0,0.558,0,-17.238,1,0.0,0.756,0.0,0.533,0.0,0.0,0,185,0,1,0,0,8619,27,nominee
0.664,0.316,5,-10.345,1,0.519,0.298,2.03e-06,0.0812,0.541,92.875,4,184,0,0,68,0,170640,18,nominee
0.671,0.85,2,-4.487,1,0.238,0.0595,7.58e-06,0.134,0.782,147.996,4,173,1,1,35,0,173933,14,nominee
0.692,0.852,1,-2.975,1,0.0828,0.135,1.26e-05,0.692,0.636,104.957,4,185,0,1,35,0,250400,22,nominee
0.422,0.387,5,-11.847,1,0.0269,0.22,0.0,0.295,0.347,94.518,4,185,0,0,5,1,146706,14,nominee
0.59,0.808,1,-6.728,1,0.0408,0.000953,1.53e-06,0.0918,0.601,106.029,4,184,0,0,49,0,257746,16,nominee
0.715,0.194,4,-8.615,1,0.0329,0.726,1.14e-06,0.36,0.367,102.855,4,184,0,0,58,0,185675,18,nominee
0.267,0.441,7,-7.101,1,0.0269,0.388,0.00719,0.0966,0.26,81.047,4,184,0,0,24,0,231013,14,nominee
0.712,0.842,11,-4.096,1,0.0402,0.0112,0.0,0.0377,0.744,127.989,4,184,0,0,23,0,224360,16,nominee
0.595,0.543,11,-8.149,1,0.038,0.127,0.0,0.0975,0.109,99.928,4,184,0,1,60,0,174406,16,nominee
0.626,0.428,2,-8.374,1,0.0261,0.607,0.0,0.0921,0.487,94.95,3,183,0,0,77,0,254365,16,nominee
0.714,0.519,7,-7.472,1,0.0772,0.555,0.0,0.0993,0.451,88.017,4,184,0,0,55,0,200600,14,nominee
0.664,0.609,1,-6.509,1,0.0707,0.304,0.0,0.0926,0.194,130.041,4,185,1,0,51,0,210560,19,nominee
0.6,0.247,3,-14.077,1,0.0316,0.607,3.56e-05,0.0773,0.519,101.8,4,185,0,0,10,0,200600,18,nominee
0.752,0.87,9,-3.812,0,0.0623,0.0604,1.12e-05,0.489,0.784,120.006,4,184,0,1,61,0,157706,16,nominee
0.286,0.378,10,-8.752,1,0.0382,0.803,0.000518,0.107,0.113,69.316,4,3,0,0,34,0,190560,12,nominee
0.859,0.658,8,-4.481,1,0.192,0.0326,0.00181,0.0651,0.538,98.989,4,185,0,1,59,0,255266,20,nominee
0.707,0.921,9,-7.384,0,0.0819,0.00365,2.16e-06,0.0362,0.685,126.869,4,185,0,2,53,1,271266,14,nominee
0.535,0.904,0,-5.186,1,0.108,0.0171,0.0,0.365,0.768,97.942,4,85,0,0,32,0,139466,13,nominee
0.708,0.438,6,-4.46,0,0.0279,0.537,0.0,0.288,0.788,94.967,4,184,0,0,7,0,204146,13,nominee
0.508,0.489,9,-11.604,1,0.027,0.429,9.82e-05,0.0925,0.592,143.062,4,184,0,0,43,0,399200,11,nominee
0.747,0.459,6,-6.891,1,0.306,0.448,0.0,0.252,0.47,75.021,4,179,0,0,61,0,182000,12,nominee
0.68,0.825,8,-4.296,1,0.0702,0.00173,0.000122,0.27,0.784,117.987,4,184,0,0,64,0,193533,16,nominee
0.577,0.425,9,-4.419,0,0.0276,0.763,1.5e-05,0.145,0.099,81.561,4,184,0,0,23,0,173413,13,nominee
0.629,0.6,2,-9.862,1,0.026,0.0812,0.288,0.159,0.567,89.455,4,185,0,1,29,0,258426,11,nominee
0.746,0.403,10,-7.865,1,0.0387,0.806,0.0,0.134,0.356,123.954,4,184,0,0,52,0,178114,18,nominee
0.64,0.889,2,-3.073,1,0.322,0.107,0.0,0.339,0.436,99.931,4,185,0,1,65,0,298853,20,nominee
0.675,0.676,8,-7.424,1,0.039,0.104,0.0,0.255,0.549,91.034,4,4,0,0,17,0,202680,14,nominee
0.426,0.218,0,-11.705,1,0.0341,0.835,0.0,0.108,0.116,135.205,4,183,0,0,69,0,222358,12,nominee
0.79,0.693,0,-5.767,1,0.0605,0.042,0.0267,0.079,0.855,91.991,4,185,0,0,50,0,190108,27,nominee
0.654,0.503,9,-7.065,1,0.0982,0.533,0.0,0.101,0.347,160.011,4,183,0,0,73,0,210200,13,nominee
0.383,0.233,0,-17.596,1,0.0346,0.291,0.0,0.139,0.194,83.513,4,185,0,0,8,1,174000,14,nominee
0.363,0.781,9,-5.6,0,0.0378,0.00913,0.000308,0.0477,0.208,58.567,4,2,0,0,38,0,303173,16,nominee
0.647,0.585,6,-6.123,1,0.0512,0.00314,0.0,0.165,0.353,131.934,4,184,0,1,79,0,215672,13,nominee
0.608,0.708,8,-6.113,1,0.0258,0.0923,0.0,0.138,0.57,126.026,4,184,0,0,6,0,291773,13,nominee
0.362,0.476,1,-9.138,1,0.0326,0.461,7.52e-06,0.115,0.12,144.855,4,185,0,0,53,0,300266,16,nominee
0.796,0.578,1,-9.29,1,0.0513,0.0381,0.924,0.0731,0.821,96.719,4,185,0,0,30,0,216786,23,nominee
0.552,0.637,5,-6.568,1,0.0445,0.464,1.63e-05,0.136,0.333,97.97,4,163,0,0,54,0,314280,16,nominee
0.563,0.274,3,-12.995,1,0.0333,0.482,0.000135,0.245,0.183,81.928,4,185,0,0,43,0,304520,10,nominee
0.386,0.329,4,-13.658,1,0.0313,0.839,0.169,0.0791,0.211,173.693,4,183,0,0,12,0,241093,12,nominee
0.837,0.567,8,-6.709,1,0.0649,0.0158,0.00139,0.118,0.502,129.001,4,185,1,1,55,0,246040,19,nominee
0.484,0.737,9,-5.947,0,0.033,0.0399,0.0,0.0923,0.385,79.958,4,2,0,0,33,0,298333,16,nominee
0.318,0.167,0,-11.722,1,0.0363,0.933,0.0,0.089,0.2,80.038,3,184,0,0,15,1,221466,14,nominee
0.893,0.4,11,-7.981,0,0.0643,0.0452,0.0823,0.0632,0.945,124.987,4,183,0,0,86,0,179586,10,nominee
0.595,0.341,9,-13.613,1,0.103,0.946,1.95e-05,0.113,0.726,135.708,4,184,0,0,13,0,131006,10,nominee
0.419,0.453,8,-7.685,1,0.0437,0.539,0.0,0.0971,0.356,140.327,3,172,0,0,62,0,191307,11,nominee
0.519,0.526,5,-8.849,1,0.0277,0.322,0.00012,0.204,0.389,84.007,4,184,0,0,35,1,262266,14,nominee
0.558,0.296,10,-9.18,1,0.0426,0.907,0.0,0.108,0.463,76.04,4,166,0,0,60,0,234786,19,nominee
0.306,0.763,5,-7.518,1,0.051,0.335,0.00593,0.0835,0.147,99.904,4,184,0,0,40,0,330266,11,nominee
0.787,0.83,9,-6.926,1,0.0376,0.0542,0.0,0.161,0.816,122.009,1,184,0,0,24,0,248066,11,nominee
0.676,0.748,1,-6.209,0,0.0297,3.73e-05,0.00306,0.0813,0.426,119.998,4,3,0,0,31,0,230946,14,nominee
0.78,0.745,7,-3.97,1,0.145,0.0559,0.0,0.0595,0.862,94.026,4,184,0,0,58,0,189280,16,nominee
0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033,4,184,0,0,83,0,239560,16,nominee
0.742,0.706,8,-9.298,0,0.0513,0.000429,0.73,0.22,0.591,93.748,4,185,0,0,26,0,257120,13,nominee
0.492,0.328,2,-11.793,1,0.0384,0.688,6.86e-05,0.12,0.309,140.87,3,184,0,0,34,0,205520,10,nominee
0.466,0.73,9,-3.262,1,0.0364,0.294,4.24e-06,0.383,0.254,145.203,4,2,0,0,35,0,271013,16,nominee
0.896,0.452,6,-5.637,1,0.258,0.0171,0.00782,0.0645,0.644,99.905,4,185,0,0,42,0,238600,12,nominee
0.22,0.675,2,-7.352,1,0.0298,0.216,5.1e-06,0.634,0.242,170.428,4,184,0,0,24,0,246666,14,nominee
0.628,0.287,9,-16.666,0,0.66,0.675,0.0,0.426,0.535,83.69,4,185,0,1,34,0,31391,27,nominee
0.55,0.49,2,-10.732,1,0.0572,0.368,9.96e-05,0.917,0.609,74.656,4,184,0,0,62,0,432040,15,nominee
0.665,0.751,4,-6.122,0,0.0393,0.0573,0.0,0.183,0.396,119.951,4,2,0,0,10,0,203453,15,nominee
0.482,0.375,7,-9.531,1,0.0302,0.513,0.032,0.0901,0.077,106.334,4,184,0,0,24,0,157986,14,nominee
0.838,0.683,10,-6.205,0,0.146,0.0369,0.0,0.638,0.458,119.982,4,184,0,0,44,0,173386,14,nominee
0.481,0.285,0,-10.848,1,0.0424,0.9,0.0,0.123,0.316,130.021,4,166,0,0,63,0,210160,19,nominee
0.515,0.772,4,-6.153,0,0.035,0.00335,0.0,0.0987,0.46,81.905,4,185,0,0,45,0,208666,13,nominee
0.337,0.585,9,-9.532,1,0.0321,0.103,0.000708,0.956,0.247,94.535,4,184,0,0,23,0,310933,14,nominee
0.753,0.563,11,-6.396,0,0.125,0.0781,1.45e-06,0.0779,0.414,178.059,4,3,0,0,14,0,242800,12,nominee
0.559,0.31,10,-10.445,1,0.0338,0.881,0.0,0.106,0.46,119.845,4,184,0,0,75,0,190898,16,nominee
0.758,0.759,5,-5.315,1,0.0479,0.329,3.96e-06,0.144,0.732,126.012,4,183,1,0,86,0,185265,12,nominee
0.742,0.757,6,-4.981,1,0.0421,0.0187,0.0,0.305,0.957,139.982,4,183,0,0,89,0,184841,14,nominee
0.603,0.621,2,-7.14,1,0.0267,0.328,3.49e-05,0.119,0.7,94.022,4,185,0,0,62,0,189786,12,nominee
0.754,0.613,5,-6.342,1,0.229,0.318,0.0,0.335,0.904,113.196,4,163,0,0,48,0,208400,16,nominee
0.652,0.671,9,-5.553,0,0.0372,0.0374,0.0,0.0856,0.635,123.004,4,185,0,0,52,0,251493,13,nominee
0.725,0.605,6,-5.673,1,0.0623,0.0114,0.0,0.0639,0.587,93.935,4,166,0,1,53,0,253386,15,nominee
0.232,0.187,5,-18.42,1,0.0524,0.968,0.124,0.936,0.159,133.991,3,185,0,4,28,1,241906,27,nominee
0.455,0.229,5,-12.297,0,0.0296,0.82,0.00157,0.14,0.367,173.103,4,184,0,0,39,0,226720,14,nominee
0.71,0.484,2,-7.415,1,0.049,0.217,3.93e-06,0.0879,0.576,109.951,4,2,0,0,55,0,183666,13,nominee
0.423,0.757,11,-5.727,1,0.0432,0.0534,0.0,0.151,0.335,81.174,4,185,0,0,47,1,294906,14,nominee
0.38,0.43,1,-10.984,1,0.0399,0.255,0.309,0.16,0.158,119.232,4,184,0,0,14,0,286266,18,nominee
0.594,0.749,3,-6.251,1,0.0677,0.00188,0.000139,0.0869,0.344,130.064,4,172,1,0,69,0,205745,11,nominee
0.593,0.923,0,-6.19,1,0.101,0.0495,0.0,0.29,0.587,124.862,4,174,0,0,67,1,224000,10,nominee
0.765,0.738,8,-6.043,0,0.2,0.372,0.0,0.146,0.541,158.193,4,3,0,0,14,0,214733,12,nominee
0.705,0.806,9,-3.607,1,0.0309,0.0132,0.00428,0.0701,0.734,103.383,4,184,0,0,63,0,256946,11,nominee
0.563,0.842,0,-7.029,1,0.0552,0.00368,0.000472,0.101,0.41,135.012,4,1,0,0,23,0,223200,10,nominee
0.673,0.746,11,-4.542,0,0.0421,0.000639,0.0,0.119,0.444,143.994,4,2,0,0,16,0,185280,15,nominee
0.504,0.655,0,-8.644,0,0.0542,0.604,0.00193,0.364,0.262,99.982,4,176,0,1,70,0,264066,16,nominee
0.523,0.109,11,-14.021,1,0.0312,0.977,0.0182,0.11,0.241,81.341,3,184,0,0,46,0,276360,13,nominee
0.764,0.705,8,-3.463,1,0.0284,0.259,8.92e-05,0.12,0.781,110.97,4,185,1,1,48,0,208666,19,nominee
0.75,0.404,9,-10.178,0,0.0682,0.216,0.000357,0.0911,0.0499,95.045,4,184,0,0,79,0,232253,15,nominee
0.551,0.756,2,-7.679,1,0.045,0.000284,9.48e-05,0.118,0.359,75.991,4,184,0,0,57,0,179414,16,nominee
0.649,0.429,10,-8.428,0,0.468,0.386,0.0,0.311,0.426,100.389,3,184,0,0,46,0,104007,16,nominee
0.613,0.39,7,-11.53,1,0.0341,0.00391,0.0062,0.0877,0.453,172.044,4,1,0,0,23,0,263573,10,nominee
0.673,0.271,4,-5.831,1,0.0479,0.859,0.0,0.146,0.454,141.463,4,184,0,0,39,0,225146,15,nominee
0.541,0.664,3,-6.509,1,0.0293,0.0787,0.0,0.119,0.271,125.943,4,4,0,0,17,0,305946,14,nominee
0.576,0.92,2,-4.639,1,0.0756,0.375,0.0,0.299,0.755,161.385,4,185,0,0,34,0,231560,12,nominee
0.653,0.156,4,-11.212,1,0.0343,0.753,6.68e-06,0.193,0.194,108.17,4,2,0,0,30,0,191786,13,nominee
0.807,0.552,4,-6.568,1,0.0333,0.00886,0.000218,0.238,0.783,93.006,4,185,0,0,55,0,323440,14,nominee
0.64,0.421,0,-8.802,1,0.0273,0.422,0.0,0.103,0.353,100.056,4,183,0,0,68,0,196900,16,nominee
0.819,0.677,1,-10.098,1,0.0689,0.112,0.325,0.0685,0.899,120.308,4,185,0,0,31,0,507720,23,nominee
0.424,0.654,9,-6.655,1,0.0327,0.00526,0.00163,0.212,0.19,120.547,4,3,0,0,9,0,242546,14,nominee
0.828,0.621,8,-6.414,1,0.0565,0.0164,0.00233,0.0845,0.436,128.986,4,185,1,1,52,0,186173,19,nominee
0.251,0.252,9,-14.478,1,0.0375,0.693,0.00706,0.0968,0.0395,69.988,4,183,0,0,79,0,219733,10,nominee
